"year","workauthorization","country","gender","degree","college","department","major","graddate","status","employer.school","jobtitle.gradprogram","city","state.country","graddegree","useful","dateoffered","dateaccepted","jobfunction","employerindustry","numoffers","pop","lat","long","capital"
2014,"U.S. Citizen","United States","Male","BS","Tepper","Business Administration","BAFIN","S14","E","Sesco Enterprises","Junior Trader","Greensburg","PA",NA,"Networking","41760","41760","Finance:Sales and Trading","financial services",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Tepper","Business Administration","BAIMN","S14","E","PricewaterhouseCoopers","Management Consultant Associate","Los Angeles","CA",NA,"Networking","41548","41579","Consulting:Management/Strategy","consulting",2,3911500,34.11,-118.41,0
2014,"Non-US Citizen","China","Male","BS","Tepper","Business Administration","BAMARK","S14","E","K5 Launch","Associate","Orange County","CA",NA,NA,"41730","41730","Management:Project Management","financial services",3,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Tepper","Business Administration","BA","S14","E","Gelber Group","FX Trader","Chicago","IL",NA,NA,NA,NA,"Finance:Sales and Trading","financial services",NA,2830144,41.84,-87.68,0
2014,"U.S. Citizen","United States","Male","BS","Tepper","Business Administration","BAFIN","S14","E","BlackRock","Analyst","San Francisco","CA",NA,"TartanTRAK","41671","41671","Finance:Financial Analysis","financial services",2,723724,37.77,-122.45,0
2014,"Non-US Citizen","Korea","Male","BS","Tepper","Business Administration","BAFIN","S14","G","Massachusetts Institute of Technology","Finance",NA,NA,"MFin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Tepper","Business Administration","BAFIN","S14","G","Carnegie Mellon University","Entertainment Management",NA,NA,"MEIM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Tepper","Business Administration","BAMARK","S14","G","Carnegie Mellon University","Business",NA,NA,"MBA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Tepper","Business Administration","SDITED","S14","G","Carnegie Mellon University","Fifth-Year Scholar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Tepper","Business Administration","BAFIN","S14","G",NA,NA,NA,NA,"JD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","Taiwan","Male","BS","Tepper","Business Administration","BAMARK","S14","G","Carnegie Mellon University","Human Computer Interaction",NA,NA,"MHCI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Statistics","STA","S14","E","SC Technology","Analyst","New York","NY",NA,"TartanTRAK","41986","41653","Analyst: Data","consulting",3,8124427,40.67,-73.94,0
2014,"Non-US Citizen","Philippines","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","E","Apple","Software Engineer","San Francisco","CA",NA,NA,NA,NA,"Software Development","technology",NA,723724,37.77,-122.45,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Social & Decision Sciences","DECSCI","S14","E","MARC USA","Research/Account Planning Intern","Pittsburgh","PA",NA,NA,NA,NA,NA,"marketing/communications",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","E","PricewaterhouseCoopers","Technology Consultant","Dallas","TX",NA,NA,NA,NA,"IT","consulting",NA,1216543,32.79,-96.77,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","E","IBM","Consultant","Washington","DC",NA,NA,NA,NA,NA,"consulting",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Economics","ECO","S14","E","Morgan Stanley","Analyst","New York","NY",NA,"Hired from summer internship","41487","41518","Finance:Financial Analysis","financial services",1,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Social & Decision Sciences","DECSCI","S14","E","Epic Systems","Technical Services","Madison","WI",NA,NA,NA,NA,"Other","technology",NA,227642,43.08,-89.39,2
2014,"U.S. Citizen","United States","Male","BS","Dietrich","English","PW","S14","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Social & Decision Sciences","DECSCI","S14","E","PricewaterhouseCoopers","Associate Management Consultant","Chicago","IL",NA,NA,NA,NA,"Management/Strategy","consulting",NA,2830144,41.84,-87.68,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Social & Decision Sciences","DECSCI","S14","E","PayTango","Product Designer","San Francisco","CA",NA,NA,NA,NA,"User Design","technology",NA,723724,37.77,-122.45,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","E","Whisper","Software Engineer","Los Angeles","CA",NA,NA,NA,NA,"Software Development","technology",NA,3911500,34.11,-118.41,0
2014,"Permanent Resident","United States","Male","BS","Dietrich","Psychology","PSY","S14","E","Snapchat","Software Engineer","San Francisco","CA",NA,NA,NA,NA,"Softwarde Development","technology",NA,723724,37.77,-122.45,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","E","Clinton Foundation","Intern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","F13","E","BNY Mellon","Senior Associate","Pittsburgh","PA",NA,NA,NA,NA,"Business Analyst","financial services",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Social & Decision Sciences","INTRELP","S14","E","Deloitte","Technology Consultant","Dallas","TX",NA,NA,NA,NA,"IT Analyst","consulting",NA,1216543,32.79,-96.77,0
2014,NA,NA,"Male","BS","Dietrich","English","CW","S14","E","Bloomberg","Software Engineer","New York","NY",NA,NA,NA,NA,NA,NA,NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","History","HIS","F13","E","The HistoryMakers","Researcher/Writer","Chicago","IL",NA,NA,NA,NA,"Researcher/Writer","consumer products",NA,2830144,41.84,-87.68,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Social & Decision Sciences","DECSCI","S14","E","Infosys","Business Analyst","Chicago","IL",NA,NA,NA,NA,"Business Analyst","technology",NA,2830144,41.84,-87.68,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","History","GS","S14","E","Pittsburgh Fellows","Business/Leadership Development Intern","Pittsburgh","PA",NA,NA,NA,NA,"Other","education",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","E","Apple","Information Technology Development Rotational Program","Cupertino","CA",NA,NA,NA,NA,"Software Development","technology",NA,50952,37.31,-122.05,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Philosophy","LNGHSS","S14","E","State Department","Intern","Washington","DC",NA,NA,NA,NA,"Other","education",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","E","Capital One","IT Development Program Associate","McLean","VA",NA,NA,NA,NA,"Data","financial services",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Social & Decision Sciences","POLMGMT","S14","E","Delta Tau Delta International Frat","Chapter Leadership Consultant","Indianapolis","IN",NA,NA,NA,NA,"Greek Advisor","education",NA,771725,39.78,-86.15,2
2014,"Non-US Citizen",NA,"Male","BS","Dietrich","Economics","ECO","S14","E","KPMG","Associate","Singapore","Singapore",NA,NA,"41456","41487","Consulting:Finance","consulting",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Economics","ECO","F13","E","Allegro Development","Associate Energy Software Consultant","Dallas","TX",NA,"Job Fair","41579","41579","Consulting:IT","technology",2,1216543,32.79,-96.77,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Economics","ECO","S14","E","Private Wealth Advisors","Financial Analyst","Pittsburgh","PA",NA,NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Social & Decision Sciences","INTRELP","S14","E","Teach for America","Secondary math teacher","Philadelphia","PA",NA,NA,NA,NA,"Teacher","education",NA,1439814,40.01,-75.13,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","E","ServiceNow","Software Engineer","San Diego","CA",NA,NA,NA,NA,"Softwarde Development","technology",NA,1299352,32.81,-117.14,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Philosophy","EHPP","S14","E","Citi","Risk Management modeling analyst","New York","NY",NA,NA,NA,NA,"Financial Analysis","financial services",NA,8124427,40.67,-73.94,0
2014,"Non-US Citizen",NA,"Male","BS","Dietrich","Economics","ECO","F13","E","Mahaan Foods","Director","New Delhi","India",NA,NA,NA,NA,"Management:Other","consumer products",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","E","Google","Prototyper","Mountain View","CA",NA,NA,NA,NA,"Other","technology",NA,67788,37.4,-122.08,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","F13","E","Decisive Analytics Corporation","Scientist","Tenafly","NJ",NA,NA,NA,NA,"Other","technology",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","English","PW","S14","E","Counter Logic Gaming","Writer","Diamond Bar","CA",NA,NA,NA,NA,"Communications:  Writing/Editing","arts & entertainment",NA,59433,34,-117.81,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","E","Spiceworks","Software Development","Austin","TX",NA,NA,NA,NA,"Softwarde Development","technology",NA,683404,30.31,-97.75,2
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Social & Decision Sciences","POLMGMT","S13","E","Federal Financial Analytics, Inc.","Research Assistant","Washington","DC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Statistics","ECOSTA","S14","E","Verizon Wireless","Data Scientist","Orangeburg","NY",NA,NA,NA,NA,"Analyst: Data","marketing/communications",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","E","Heap Analytics","Start-up","San Francisco","CA",NA,NA,NA,NA,NA,NA,NA,723724,37.77,-122.45,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","E","PricewaterhouseCoopers","Technology Consultant","San Francisco","CA",NA,NA,NA,NA,"IT","consulting",NA,723724,37.77,-122.45,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Economics","ECO","F13","E","IBM","Consultant","New York","NY",NA,NA,NA,NA,"Consulting:Management/Strategy","consulting",NA,8124427,40.67,-73.94,0
2014,"Non-US Citizen","Korea","Male","BS","Dietrich","Statistics","ECOSTA","S14","E","Heinz College","Global Data Analyst","Pittsburgh","PA",NA,NA,"41740","41743","Analyst: Data","consumer products",2,316272,40.44,-79.98,0
2014,"Permanent Resident","China","Male","BS","Dietrich","Economics","ECO","S14","E","BRD FLU Recordings","Founder","Shanghai","China",NA,NA,NA,NA,"Management:Other","arts & entertainment",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Statistics","ECOSTA","S14","E","Alteryx","Solutions Developer","Bolder","CO",NA,"Linked in","41743","41743","Analyst: Data","technology",2,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S13","E","J.P. Morgan Chase","Technology Analyst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","Hong Kong","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","E","IBM","Technology Consultant","San Francisco","CA",NA,NA,NA,NA,"Management/Strat","consulting",NA,723724,37.77,-122.45,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Social & Decision Sciences","DECSCI","S14","E","Carnegie Mellon University","Book Editor & Designer","Pittsburgh","PA",NA,NA,NA,NA,"Publishing","education",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","Korea","Male","BS","Dietrich","Psychology","PSY","F13","E","DAEWOOD International Corporation","Marketing Coordinator","Pittsburgh","PA",NA,NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"Permanent Resident","United States","Male","BS","Dietrich","Economics","ECO","S13","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Non-US Citizen","Singapore","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S13","E","Quixey","Software Engineer","Mountain View","CA",NA,NA,NA,NA,"Software Development","technology",NA,67788,37.4,-122.08,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Psychology","PSY","S15","E","WellPoint Anthem","Sales Intern","Wood Ridge","NJ",NA,NA,NA,NA,"Other","healthcare",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","History","GS","S14","E","IBM","Consulting Public Sector","Washington","DC",NA,NA,NA,NA,"Management/Strat","consulting",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Psychology","PSY","S14","E","University of Pittsburgh","Research Assistant","Pittsburgh","PA",NA,NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Psychology","PSY","S14","E","O'Sullivan Communications","Account Representative","Caldwell","NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Social & Decision Sciences","INTRELP","S14","E","goTenna","Marketing Intern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Statistics","ECOSTA","S14","E","J.P. Morgan Chase","Marketing Analyst","New York","NY",NA,NA,NA,NA,"Analyst: Data","financial services",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","E","Qualtech Partners","Managing Partner","Pittsburgh","PA",NA,NA,NA,NA,"Other","technology",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Statistics","STA","S14","E","Annalect","Data Scientist","New York","NY",NA,NA,NA,NA,"Analyst: Data","technology",NA,8124427,40.67,-73.94,0
2014,"Permanent Resident","United States","Male","BS","Dietrich","Social & Decision Sciences","DECSCI","F13","E","RelayRides","Interaction Designer","San Francisco","CA",NA,NA,NA,NA,"User Design","transportation",NA,723724,37.77,-122.45,0
2014,"Permanent Resident","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","E","Microsoft","Product Management","Seattle","WA",NA,NA,NA,NA,"Other","technology",NA,570430,47.62,-122.35,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","English","ENG","S14","E","National Accelerator Laboratory","Accelerator Operator","Menlo Park","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","E","Palantir Technologies","Systems Analyst","San Francisco","CA",NA,NA,NA,NA,"Network Admin","technology",NA,723724,37.77,-122.45,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Statistics","ECOSTA","S14","E","Chopper Trading","Trader",NA,NA,NA,"CPDC",NA,NA,"Finance: Sales/Trading","financial services",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Social & Decision Sciences","DECSCI","S14","E","Whale Path Inc","Market Research Consultant","Pittsburgh","PA",NA,NA,NA,NA,"Other","technology",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","F13","E","PayTango","CEO","San Francisco","CA",NA,NA,NA,NA,"Management","financial services",NA,723724,37.77,-122.45,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","E","Deloitte","Data Analytics Consultant","New York","NY",NA,NA,NA,NA,"IT Analyst","consulting",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Social & Decision Sciences","POLMGMT","F13","E","Yusen Logistics (Americas), Inc.","Systems Analyst","New York","NY",NA,NA,NA,NA,"IT","transportation",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","E","Deloitte","Security & Privacy Consultant","New York","NY",NA,NA,NA,NA,NA,NA,NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","E","Allstate","Technology Leadership Development Program","Northbrook","IL",NA,NA,NA,NA,"Intern","financial services",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","E","Decisive Analytics Corporation","Machine Learning Scientist","Arlington","VA",NA,NA,NA,NA,"Computer Programming","technology",NA,184603,38.88,-77.1,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","E","Capital One","Software Engineer",NA,"VA",NA,NA,NA,NA,NA,"financial services",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","E","PNC","Business Systems Analyst","Pittsburgh","PA",NA,NA,NA,NA,"Business Analyst","financial services",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S13","E","Ebay","Product Manager","San Jose","CA",NA,NA,NA,NA,"Other","retail",NA,897883,37.3,-121.85,0
2014,"Permanent Resident","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","E","Deloitte","Technology Consultant","Harrisburg","PA",NA,NA,NA,NA,"IT Analyst","consulting",NA,47576,40.28,-76.88,2
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Social & Decision Sciences","POLMGMT","S14","E","IBM","Associate Consultant","New York","NY",NA,NA,NA,NA,"Management/Strat","consulting",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Statistics","ECOSTA","S14","E","Morgan Stanley","Investment Management Analyst","New York","NY",NA,NA,NA,NA,"Analyst: Data","financial services",1,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","History","GS","F13","E","American Conservation Experience","Intern National Parks Conservation","Santa Cruz","CA",NA,NA,NA,NA,"Intern","education",NA,54583,36.97,-122.04,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Social & Decision Sciences","DECSCI","S14","E","Bank of Internet","Junior Portfolio Analyst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Economics","ECO","S14","E","PricewaterhouseCoopers","Management Consultant","New York","NY",NA,"Job Fair","41548","41579","Consulting:Management/Strategy","consulting",2,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Social & Decision Sciences","DECSCI","S14","E","IBM","Commecial Sector Consulting","New York","NY",NA,NA,NA,NA,"Management/Strat","consulting",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","E","MasterCard","Digital Software Engineer","New York","NY",NA,NA,NA,NA,"Software Development","financial services",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Social & Decision Sciences","INTRELP","S14","E","Maggio + Kattar","Business Immigration Paralegal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Social & Decision Sciences","POLMGMT","S14","E","Public Law Center","Legal Assistant","Yorba Linda","CA",NA,NA,NA,NA,"Legal Assistant","legal",NA,65932,33.89,-117.77,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Social & Decision Sciences","INTRELP","S14","E","Epic Systems","Project Manager","Madison","WI",NA,NA,NA,NA,"Other","technology",NA,227642,43.08,-89.39,2
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Statistics","ECOSTA","F13","E","Riot Games","Associate Data Scientist",NA,NA,NA,NA,NA,NA,"Analyst: Data","consumer products",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","E","Capital One","Software Engineer","Vienna","VA",NA,NA,NA,NA,"Software Development","financial services",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Statistics","ECOSTA","S14","G","Harvard University","Statistics","Cambridge","MA","PhD",NA,NA,NA,NA,NA,NA,101342,42.38,-71.12,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Social & Decision Sciences","DECSCI","S14","G","Carnegie Mellon University","Public Policy & Management","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Social & Decision Sciences","DECSCI","S14","G","Bentley University","M.S. Business Analytics","Waltham","MA","MS",NA,NA,NA,NA,NA,NA,58407,42.39,-71.24,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Psychology","PSY","S14","G","Columbia University","Teachers College","New York","NY","MS",NA,NA,NA,NA,NA,NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Psychology","PSY","S14","G","Robert Wood Johnson Medical School","Biomedical Sciences","New Brunswick","NJ","MS",NA,NA,NA,NA,NA,NA,51044,40.49,-74.45,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","G","Carnegie Mellon University","Human Computer Interaction","Pittsburgh","PA","PhD",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"Permanent Resident","Korea","Male","BS","Dietrich","Statistics","ECOSTA","S14","G","Carnegie Mellon University","Intelligent Information Systems","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","G","Carnegie Mellon University","MISM AMP","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Economics","ECO","S13","G","Santa Clara University","Finance",NA,NA,"MSF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Economics","ECO","S14","G","University of Pittsburgh","Law",NA,NA,"JD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S14","G","University of Wilmington","Masters of Education","Wilmington","DE","Master",NA,NA,NA,NA,NA,NA,71065,39.74,-75.53,0
2014,"Permanent Resident","United States","Male","BS","Dietrich","Statistics","STA","S14","G","Carnegie Mellon University","Statistics","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Social & Decision Sciences","DECSCI","S14","G","Stanford University","Artificial Intelligence","Stanford","CA","MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Social & Decision Sciences","INTRELP","F13","G","NYU Law School","Law School","New York","NY","JD",NA,NA,NA,NA,NA,NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Philosophy","PHI","S14","G","University of Maryland","Law School","College Park","MD","JD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Non-US Citizen","United Arab Emirates","Male","BS","Dietrich","Social & Decision Sciences","INTRELP","S13","G","BPP Law School","Law","London","UK","JD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","English","TWCM","S14","G","Johns Hopkins University","Genetic Couseling Training Program","Bethesda","MD","ScM",NA,NA,NA,NA,NA,NA,52217,38.99,-77.12,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","F13","G","University of Cincinnati","Medicine","Cincinnati","OH","MD",NA,NA,NA,NA,NA,NA,301561,39.14,-84.51,0
2014,"U.S. Citizen","United States","Male","BS","Dietrich","Statistics","STA","S14","G","University of Pittsburgh","Statistics","Pittsburgh","PA","PhD",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Biological Sciences","BSC","S13","E","Uber","Community Operations Manager","New York","NY",NA,NA,NA,NA,"Management: Operations","transportation",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Computational Finance","CompFin","S14","E","DRW Trading Group","Trader","Chicago","IL",NA,NA,"Mid October","End of October","Finance: Sales & Trading","financial services",4,2830144,41.84,-87.68,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Chemistry","CMY","S14","E","Carnegie Mellon University","Research Associate 1","Pittsburgh","PA",NA,"Networking","41773","41773","Research","education",2,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Biological Sciences","BSC","F13","E","Boston Children's Hospital","Research Assistant","Boston","MA",NA,NA,NA,NA,"Research","healthcare",NA,567759,42.34,-71.02,2
2014,"U.S. Citizen","United States","Male","BS","MCS","Chemistry","CMY","S14","E","Massachusetts General Hospital","Clinical Research coordinator in Nephrology","Boston","MA",NA,NA,NA,NA,"Research","healthcare",NA,567759,42.34,-71.02,2
2014,"Non-US Citizen","Singapore","Male","BS","MCS","Mathematical Sciences","COMPFIN","S14","E","Bank of America","Quantitative Management Associate",NA,NA,NA,NA,NA,NA,"Finance: Other","financial services",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","MCS","Physics","PHYAST","S14","E","U.S. Navy","Submarine Warfare Officer (Nuclear)",NA,NA,NA,NA,NA,NA,"Public Administration: Military","education",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","MCS","Chemistry","CMY","S14","E","National Cancer Institute","Post Baccalaureate Researcher","Bethesda","MD",NA,"Academic Advisor","41773","41773","Research","healthcare",1,52217,38.99,-77.12,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Mathematical Sciences","MSCORSTA","S14","E","Capital One","Software Engineer","McLean","VA",NA,"Job Fair","41925","41925","Computer Science: Software Engineering","financial services",1,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","MCS","Mathematical Sciences","MSCM","S14","E","Wayfair","Software Engineer","Boston","MA",NA,"Intern there last summer","41487","41579","Computer Science: Software Engineering","retail",1,567759,42.34,-71.02,2
2014,"U.S. Citizen","United States","Male","BS","MCS","Mathematical Sciences","MSCM","S14","E","Signpost","Software Engineer","Lexington","MA",NA,"Internet Job Listing Site","41788","41789","Computer Science: Software Engineering","marketing/communications",1,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","MCS","Mathematical Sciences","MSCDML","S14","E","WhatsApp","Software Engineer","Mountain View","CA",NA,"TOC",NA,NA,"Computer Science: Software Engineering","technology",NA,67788,37.4,-122.08,0
